こうじょ	扣除	名詞サ変
こうしん	昂進	名詞サ変
こうしん	高進	名詞サ変	同音の漢字による書きかえ（高）
こうしん	亢進	名詞サ変
こうせき	鉱石	名詞	同音の漢字による書きかえ（鉱）
こうせき	礦石	名詞
こうぢょ	控除	名詞サ変	詩韻,同音の漢字による書きかえ（控）
こうぢょ	扣除	名詞サ変	詩韻
こうでん	香典	名詞	同音の漢字による書きかえ（典）
こうでん	香奠	名詞
こうは	広播	名詞サ変
こうはん	広播	名詞サ変	慣用音（播）
こうはん	広汎	名詞形動
こうはん	広範	名詞形動	同音の漢字による書きかえ（範）
こぅふん	興奮	名詞サ変	広韻,同音の漢字による書きかえ（興）
こうふん	興奮	名詞サ変	同音の漢字による書きかえ（興）
こうふん	昂奮	名詞サ変
こうふん	亢奮	名詞サ変
ごうべん	合弁	名詞サ変	同音の漢字による書きかえ（弁）,慣用音（合）
ごうべん	合瓣	名詞サ変	慣用音（合）
ごうべん	合辦	名詞サ変	慣用音（合）
こうほう	広報	名詞	同音の漢字による書きかえ（広）
こうほう	弘報	名詞
こぅほう	弘報	名詞	広韻
こうや	広野	名詞	同音の漢字による書きかえ（広）
こうや	曠野	名詞
こぅわ	講和	名詞サ変	広韻,同音の漢字による書きかえ（講）
こうわ	講和	名詞サ変	同音の漢字による書きかえ（講）
こうわ	媾和	名詞サ変
こかつ	枯渇	名詞サ変	同音の漢字による書きかえ（枯）
こかつ	涸渇	名詞サ変
こしふ	固執	名詞サ変	詩韻
こずゑ	梢	名詞	歴史的仮名遣い
こっかく	骨格	名詞	同音の漢字による書きかえ（格）
こっかく	骨骼	名詞
こっくゎい	国会	名詞	詩韻
ことわ	断	動詞ラ行五段	歴史的仮名遣い,「ことはる」ではない。
こは	こは	形容詞	歴史的仮名遣い
こは	強	形容詞	歴史的仮名遣い
こは	恐	形容詞	歴史的仮名遣い
こは	怖	形容詞	歴史的仮名遣い
ごはふ	語法	名詞	歴史的仮名遣い,漢音,詩韻
こみあ	混み合	動詞ハ行四段	歴史的仮名遣い
こよう	雇傭	名詞サ変
こよぅ	雇傭	名詞サ変	広韻
こよぅ	雇用	名詞サ変	広韻,同音の漢字による書きかえ（用）
こよう	雇用	名詞サ変	同音の漢字による書きかえ（用）
ごゐ	語彙	名詞	詩韻
こゑ	声	名詞	歴史的仮名遣い
こんぜん	混然	名詞形動	同音の漢字による書きかえ（混）
こんぜん	渾然	名詞形動
こんてい	根底	名詞	同音の漢字による書きかえ（底）
こんてい	根柢	名詞
さいはひ	幸ひ	副詞	歴史的仮名遣い
さいはひ	幸ひ	名詞形動	歴史的仮名遣い
ざいれう	材料	名詞	詩韻
さう	さう	副詞	歴史的仮名遣い
さう	さう	名詞形動	歴史的仮名遣い
ざうがん	象眼	名詞サ変	詩韻,同音の漢字による書きかえ（眼）
ざうがん	象嵌	名詞サ変	詩韻
ざうき	臓器	名詞	詩韻
さうこく	相克	名詞サ変	詩韻,同音の漢字による書きかえ（克）
さうこく	相剋	名詞サ変	詩韻
さうざう	創造	名詞サ変	詩韻
さうば	相場	名詞	詩韻
さぅひむ	贓品	名詞	広韻
ざぅひむ	贓品	名詞	広韻,慣用音（贓）
さぅひむ	賍品	名詞	広韻,俗字（賍）
ざぅひむ	賍品	名詞	広韻,俗字（賍）,慣用音（賍）
さうひん	贓品	名詞	詩韻
ざうひん	贓品	名詞	詩韻,慣用音（贓）
さうひん	賍品	名詞	詩韻,俗字（賍）
ざうひん	賍品	名詞	詩韻,俗字（賍）,慣用音（賍）
さうめつ	掃滅	名詞サ変	詩韻,同音の漢字による書きかえ（掃）
さうめつ	剿滅	名詞サ変	詩韻
さくがむ	削岩	名詞サ変	広韻,同音の漢字による書きかえ（削）
さくがむ	鑿岩	名詞サ変	広韻
さくがん	削岩	名詞サ変	同音の漢字による書きかえ（削）
さくがん	鑿岩	名詞サ変
さくさん	酢酸	名詞	同音の漢字による書きかえ（酢）
さくさん	醋酸	名詞
さざんか	山茶花	名詞	慣用読み
ざし	坐視	名詞サ変
ざし	座視	名詞サ変	同音の漢字による書きかえ（座）
さっさうと	颯爽と	副詞	詩韻
さっすい	撒水	名詞サ変
さっすい	散水	名詞サ変	同音の漢字による書きかえ（散）
ざったう	雑鬧	名詞サ変	詩韻,慣用音（鬧）
ざったふ	雑沓	名詞サ変	詩韻
ざったふ	雑踏	名詞サ変	詩韻,同音の漢字による書きかえ（踏）
ざっとう	雑沓	名詞
ざっとう	雑踏	名詞	同音の漢字による書きかえ（踏）
ざっとう	雑鬧	名詞	同音の漢字による書きかえ（鬧）
ざふき	雑木	名詞	詩韻
ざふきん	雑巾	名詞	詩韻
さふにふ	挿入	名詞サ変	詩韻
さむさろ	三叉路	名詞	広韻
さむさろ	三差路	名詞	広韻,同音の漢字による書きかえ（差）
さやうなら	さやうなら	感動詞	歴史的仮名遣い
さら	さら	動詞ハ行四段	歴史的仮名遣い
さら	浚	動詞ハ行四段	歴史的仮名遣い
さを	竿	名詞	歴史的仮名遣い
さんざか	山茶花	名詞
さんさろ	三叉路	名詞
さんさろ	三差路	名詞	同音の漢字による書きかえ（差）
さんじ	讃辞	名詞
さんじ	賛辞	名詞	同音の漢字による書きかえ（賛）
さんすい	撒水	名詞サ変	慣用音（撒）
さんせき	霰石	名詞	慣用音（霰）
し	弑	動詞サ変
しい	弑	動詞サ変	慣用音
しいぎゃく	弑虐	名詞サ変	慣用音（弑）
しいぎゃく	弑逆	名詞サ変	慣用音（弑）
しう	週	助数詞	歴史的仮名遣い
しうかん	週間	助数詞	詩韻
しうしふ	収集	名詞サ変	詩韻,同音の漢字による書きかえ（収）
しうしふ	蒐集	名詞サ変	詩韻
しうしょく	就職	名詞サ変	詩韻
しうそく	収束	名詞サ変	詩韻
じうだう	柔道	名詞	詩韻
しうにふ	収入	名詞	詩韻
しうん	詩韻	名詞	詩韻
しかく	刺客	名詞	慣用読み
しきご	識語	名詞	慣用音（識）
しぎゃく	弑虐	名詞サ変
しぎゃく	弑逆	名詞サ変
しきゐ	敷居	名詞	歴史的仮名遣い
しげき	刺戟	名詞サ変
しげき	刺激	名詞サ変	同音の漢字による書きかえ（激）
しご	識語	名詞
しせつ	至切	名詞形動	品詞?
した	慕	動詞ハ行四段	歴史的仮名遣い
したい	屍体	名詞
したい	死体	名詞	同音の漢字による書きかえ（死）
したが	従	動詞ハ行四段	歴史的仮名遣い
しちぐさ	質種	名詞
しちぐさ	質草	名詞	同音の漢字による書きかえ（草）
しぢょ	子女	名詞	詩韻
じっきゃう	実況	名詞サ変	詩韻
じっくゐゃぅ	実況	名詞サ変	広韻
しはら	支払	動詞ハ行四段	歴史的仮名遣い
しばゐ	芝居	名詞	歴史的仮名遣い
しはん	紫斑	名詞
しはん	紫班	名詞	同音の漢字による書きかえ（班）
じふ	十	数	詩韻
しふちゅう	集中	名詞サ変	詩韻
じふぶん	十分	副詞	詩韻
じふぶん	十分	名詞形動	詩韻
しふらく	集落	名詞	詩韻,同音の漢字による書きかえ（集）
しほ	塩	名詞	歴史的仮名遣い
しほさゐ	潮騒	名詞	歴史的仮名遣い
しむぱく	心拍	名詞サ変	広韻,同音の漢字による書きかえ（拍）
しむぱく	心搏	名詞サ変	広韻
しゃうがい	障害	名詞	詩韻,同音の漢字による書きかえ（害）
しゃうがい	障碍	名詞	詩韻
じゃうし	上梓	名詞サ変	詩韻
じゃうしょ	情緒	名詞	詩韻
しゃうじん	精進	名詞サ変	詩韻
じゃぅはう	情報	名詞	広韻
じゃうはう	情報	名詞	詩韻
じゃぅはうまぅ	情報網	名詞	広韻
じゃうはうまう	情報網	名詞	詩韻
しゃうへき	障壁	名詞	詩韻,同音の漢字による書きかえ（障）
しゃうへき	牆壁	名詞	詩韻
しゃうゆ	醤油	名詞	詩韻
しやく	杓	動詞ハ行四段	歴史的仮名遣い
じゃそく	蛇足	名詞形動
しゃとう	蔗糖	名詞
しゃふつ	煮沸	名詞サ変	慣用音（煮）
しゃりゃう	車両	名詞	詩韻,同音の漢字による書きかえ（両）
しゃりゃう	車輛	名詞	詩韻
しゃりょう	車両	名詞	同音の漢字による書きかえ（両）
しゃりょう	車輛	名詞
しゅうしゅう	収集	名詞サ変	同音の漢字による書きかえ（収）
しゅうしゅう	蒐集	名詞サ変
しゅうそく	終息	名詞サ変	同音の漢字による書きかえ（息）
しゅうそく	終熄	名詞サ変
しゅうらく	集落	名詞	同音の漢字による書きかえ（集）
しゅうらく	聚落	名詞
しゅえい	輸贏	名詞
しゅさん	趨参	名詞サ変	品詞?
しゅしゅつ	輸出	名詞サ変
しゅする	輸する	動詞サ変
しゅそ	輸租	名詞
しゅっしゃぅ	出生	名詞サ変	広韻
しゅっしゃう	出生	名詞サ変	詩韻
しゅつのう	出納	名詞サ変
しゅにゅう	輸入	名詞サ変
しゅのう	輸納	名詞
じゅんか	順化	名詞サ変	同音の漢字による書きかえ（順）
じゅんか	馴化	名詞サ変
じゅんくゎ	順化	名詞サ変	詩韻,同音の漢字による書きかえ（順）
じゅんくゎ	馴化	名詞サ変	詩韻
じゅんしゅ	遵守	名詞サ変	慣用音（遵）
じゅんしゅ	順守	名詞サ変	同音の漢字による書きかえ（順）
じゅんぱふ	遵法	名詞	詩韻,慣用音（遵）
じゅんぱふ	順法	名詞	詩韻,同音の漢字による書きかえ（順）
じゅんぽう	遵法	名詞	慣用音（遵）
じゅんぽう	順法	名詞	同音の漢字による書きかえ（順）
じゅんぼく	純朴	名詞形動	同音の漢字による書きかえ（純）,慣用音（朴）
じゅんぼく	醇朴	名詞形動	慣用音（朴）
しゅんめ	俊馬	名詞	同音の漢字による書きかえ（俊）
しゅんめ	駿馬	名詞
しょう	稱	動詞サ行五段
しょうがい	障害	名詞	同音の漢字による書きかえ（害）
しょうがい	障碍	名詞
しょうじょ	昇叙	名詞サ変	同音の漢字による書きかえ（昇）
しょうじょ	陞叙	名詞サ変
じょぅぜつ	冗舌	名詞形動	広韻,同音の漢字による書きかえ（冗）
じょうぜつ	冗舌	名詞形動	同音の漢字による書きかえ（冗）
じょうぜつ	饒舌	名詞形動
しょうそう	焦燥	名詞	同音の漢字による書きかえ（燥）
しょうそう	焦躁	名詞
じょうちゅう	条虫	名詞	同音の漢字による書きかえ（条）
じょうちゅう	絛虫	名詞
しょうへき	障壁	名詞	同音の漢字による書きかえ（障）
しょうへき	牆壁	名詞
じょうりう	蒸溜	名詞サ変	詩韻
じょうりう	蒸留	名詞サ変	詩韻,同音の漢字による書きかえ（留）
じょうりゅう	蒸溜	名詞サ変
じょうりゅう	蒸留	名詞サ変	同音の漢字による書きかえ（留）
しょうりょう	秤量	名詞サ変
しょぅりょう	秤量	名詞サ変	広韻
しょかん	書簡	名詞	同音の漢字による書きかえ（簡）
しょかん	書翰	名詞
しょくじ	食餌	名詞サ変
しょくじ	食事	名詞サ変	同音の漢字による書きかえ（事）
じょじゃう	叙情的	名詞形動	詩韻,同音の漢字による書きかえ（叙）
じょじゃう	抒情	名詞	詩韻
じょじゃうてき	叙情	名詞	詩韻,同音の漢字による書きかえ（叙）
じょじゃうてき	抒情的	名詞形動	詩韻
じょじょう	叙情	名詞	同音の漢字による書きかえ（叙）
じょじょう	抒情	名詞
じょじょうてき	叙情的	名詞形動	同音の漢字による書きかえ（叙）
じょじょうてき	抒情的	名詞形動
しょとう	蔗糖	名詞	慣用音（蔗）
しょふつ	煮沸	名詞サ変
しりあ	知り合	動詞ハ行四段	歴史的仮名遣い
しりあはう	知り合はう	終助詞	歴史的仮名遣い,四段動詞のウ形
しりあひ	知り合ひ	名詞	歴史的仮名遣い
しれん	試煉	名詞
しれん	試練	名詞	同音の漢字による書きかえ（練）
じゐ	自慰	名詞サ変	詩韻
しゐん	詩韻	名詞	詩韻,慣用音（韻）
しをらし	しをらし	形容詞	歴史的仮名遣い
しをり	栞	名詞	歴史的仮名遣い
しをれ	萎れ	動詞一段	歴史的仮名遣い
しんしょく	侵食	名詞サ変	同音の漢字による書きかえ
しんしょく	浸蝕	名詞サ変
しんせん	新撰	名詞サ変
しんせん	新選	名詞サ変	同音の漢字による書きかえ（選）
しんちゃう	伸暢	名詞サ変	詩韻
しんちゃう	伸長	名詞サ変	詩韻,同音の漢字による書きかえ（長）
しんちょう	伸暢	名詞サ変
しんちょう	伸長	名詞サ変	同音の漢字による書きかえ（長）
しんとう	浸透	名詞サ変	同音の漢字による書きかえ（浸）
しんとう	滲透	名詞サ変
しんぱく	心拍	名詞	同音の漢字による書きかえ（拍）
しんぱく	心搏	名詞
じんもん	尋問	名詞サ変	同音の漢字による書きかえ（尋）
じんもん	訊問	名詞サ変
す	吸	動詞ハ行四段	歴史的仮名遣い
すいたい	衰退	名詞サ変	同音の漢字による書きかえ（退）
すいたい	衰頽	名詞サ変
すいとう	出納	名詞サ変	呉音（出）,慣用音（納）
すいみん	睡眠	名詞サ変	慣用音（眠）
すいめん	睡眠	名詞サ変
すうさん	趨参	名詞サ変	品詞?,慣用音（趨）
すぎはひ	生業	名詞	歴史的仮名遣い
すく	掬	動詞ハ行四段	歴史的仮名遣い
すく	抄	動詞ハ行四段	歴史的仮名遣い
すく	巣食	動詞ハ行四段	歴史的仮名遣い
ずざん	杜撰	名詞形動
ずさん	杜撰	名詞形動	慣用音（撰）
すゑ	据ゑ	動詞一段	歴史的仮名遣い
すゑ	末	名詞	歴史的仮名遣い
せいかなづかひ	正仮名遣ひ	名詞	歴史的仮名遣い
せうかい	紹介	名詞サ変	詩韻
せうかう	消耗	名詞サ変	詩韻
せうがっかう	小学校	名詞	詩韻
せうきゃく	消却	名詞サ変	詩韻,同音の漢字による書きかえ（消）
せうきゃく	銷却	名詞サ変	詩韻
せうくゎい	照会	名詞サ変	詩韻
せうさう	焦燥	名詞	詩韻,同音の漢字による書きかえ（燥）
せうさう	焦躁	名詞	詩韻
ぜうぜつ	饒舌	名詞形動	詩韻
せうそく	消息	名詞	詩韻
せうぢょ	少女	名詞	詩韻
せうほん	抄本	名詞	詩韻
せうゆ	醤油	名詞	詩韻,許容仮名遣
せうわ	昭和	名詞	詩韻
せお	背負	動詞ハ行四段	歴史的仮名遣い
せかいぢゅう	世界中	名詞	詩韻
せきけい	夕景	名詞
せっかく	刺客	名詞
せっけい	夕景	名詞
せつりつ	設立	名詞サ変	慣用音（立）
せつりゅう	設立	名詞サ変
せふたく	妾宅	名詞	詩韻
せゐ	せゐ	名詞	歴史的仮名遣い
せんえい	先鋭	名詞	同音の漢字による書きかえ（先）
せんえい	尖鋭	名詞
せんかう	選考	名詞サ変	詩韻,同音の漢字による書きかえ
せんかう	銓衡	名詞サ変	詩韻
せんこう	選考	名詞サ変	同音の漢字による書きかえ
せんこう	銓衡	名詞サ変
せんしう	撰修	名詞サ変	詩韻
せんしう	選修	名詞サ変	詩韻,同音の漢字による書きかえ（選）
せんしふ	撰集	名詞	詩韻
せんしふ	選集	名詞	詩韻,同音の漢字による書きかえ（選）
せんじゃ	撰者	名詞
せんじゃ	選者	名詞	同音の漢字による書きかえ（選）
せんじゃう	扇情	名詞	詩韻,同音の漢字による書きかえ（扇）
せんじゃぅ	洗浄	名詞サ変	広韻,同音の漢字による書きかえ（浄）
せんじゃう	洗浄	名詞サ変	詩韻,同音の漢字による書きかえ（浄）
せんじゃう	煽情	名詞	詩韻
せんじゃうてき	扇情的	名詞形動	詩韻,同音の漢字による書きかえ（扇）
せんじゃうてき	煽情的	名詞形動	詩韻
せんしゅう	撰修	名詞サ変
せんしゅう	撰集	名詞
せんしゅう	選修	名詞サ変	同音の漢字による書きかえ（選）
せんしゅう	選集	名詞	同音の漢字による書きかえ（選）
せんじょう	扇情	名詞	同音の漢字による書きかえ（扇）
せんじょう	洗浄	名詞サ変	同音の漢字による書きかえ（浄）
せんじょう	洗滌	名詞サ変	慣用音（滌）
せんじょう	煽情	名詞
せんせき	霰石	名詞
せんだん	専断	名詞サ変	同音の漢字による書きかえ（専）
せんだん	専断	名詞形動	同音の漢字による書きかえ（専）
せんだん	擅断	名詞サ変
せんだん	擅断	名詞形動
せんでう	洗滌	名詞サ変	詩韻,慣用音（滌）
せんでき	洗滌	名詞サ変
せんぺい	先兵	名詞	同音の漢字による書きかえ（先）
せんぺい	尖兵	名詞
せんぼつ	戦没	名詞サ変	同音の漢字による書きかえ（没）
せんぼつ	戦歿	名詞サ変
せんゐ	繊維	名詞	詩韻
そ	添	動詞ハ行四段	歴史的仮名遣い
そうがふ	総合	名詞サ変	詩韻,同音の漢字による書きかえ（総）
そうがふ	綜合	名詞サ変	詩韻
ぞうがん	象眼	名詞	同音の漢字による書きかえ（眼）
ぞうがん	象嵌	名詞
そうごう	総合	名詞サ変	同音の漢字による書きかえ（総）
そうごう	綜合	名詞サ変
そうこく	相克	名詞サ変	同音の漢字による書きかえ（克）
そうこく	相剋	名詞サ変
そうひん	贓品	名詞
ぞうひん	贓品	名詞	慣用音（贓）
そうひん	賍品	名詞	俗字（賍）
ぞうひん	賍品	名詞	俗字（賍）,慣用音（賍）
そうめつ	掃滅	名詞サ変	同音の漢字による書きかえ（掃）
そうめつ	剿滅	名詞サ変
ぞうりゃう	増量	名詞サ変	詩韻
そぐ	そぐ	動詞ハ行四段	歴史的仮名遣い
ぞくせい	族生	名詞サ変	同音の漢字による書きかえ（族）
ぞくせい	簇生	名詞サ変
そけつがふ	疎結合	名詞形動	詩韻
そけつごう	疎結合	名詞形動
そこな	損な	動詞ハ行四段	歴史的仮名遣い
そし	阻止	名詞サ変	同音の漢字による書きかえ（阻）
そし	沮止	名詞サ変
そつう	疏通	名詞サ変
そつう	疎通	名詞サ変	同音の漢字による書きかえ（疎）
そつげふ	卒業	名詞サ変	詩韻
そなは	備は	動詞ラ行五段	歴史的仮名遣い
そへ	添へ	動詞一段	歴史的仮名遣い
そろ	揃	動詞ハ行四段	歴史的仮名遣い
そろへ	揃へ	動詞一段	歴史的仮名遣い
たいかん	兌換	名詞サ変
たいしょ	対蹠	名詞形動	慣用音（蹠）
たいしょく	退色	名詞サ変	同音の漢字による書きかえ（退）
たいしょく	褪色	名詞サ変
たいせき	対蹠	名詞形動
たいぢ	対峙	名詞サ変	詩韻
たいとう	台頭	名詞サ変	同音の漢字による書きかえ（台）
たいとう	擡頭	名詞サ変
たうげ	峠	名詞	歴史的仮名遣い
たうしふ	蹈襲	名詞サ変	詩韻
たぅせむ	当選	名詞サ変	広韻,同音の漢字による書きかえ（選）（「選挙で選ばれること」の意味で使われる場合は除く。）
たぅせむ	当籤	名詞サ変	広韻
たうせん	当選	名詞サ変	詩韻,同音の漢字による書きかえ（選）（「選挙で選ばれること」の意味で使われる場合は除く。）
たうせん	当籤	名詞サ変	詩韻
たうてい	到底	副詞	詩韻
たうとう	たうとう	副詞	歴史的仮名遣い
だうにふ	導入	名詞サ変	詩韻
たうゑ	田植ゑ	名詞	歴史的仮名遣い
たかねのはな	高根の花	名詞	同音の漢字による書きかえ（根）
たかねのはな	高嶺の花	名詞
たがひ	互ひ	名詞	歴史的仮名遣い
たがひに	互ひに	副詞	歴史的仮名遣い
だかん	兌換	名詞サ変	慣用音（兌）
だきゃう	妥協	名詞サ変	詩韻
だけふ	妥協	名詞サ変	詩韻
だそく	蛇足	名詞形動	慣用音（蛇）
ただよ	漂	動詞ハ行四段	歴史的仮名遣い
たとへ	例へ	動詞一段	歴史的仮名遣い
たとへば	例へば	副詞	歴史的仮名遣い
たはむれ	戯れ	動詞一段	歴史的仮名遣い
たひ	鯛	名詞	歴史的仮名遣い
たふ	倒	動詞サ行五段	歴史的仮名遣い
たふしふ	踏襲	名詞サ変	詩韻,同音の漢字による書きかえ（踏）
たふと	貴	形容詞	歴史的仮名遣い
たふと	貴	動詞バ行五段	歴史的仮名遣い
たふと	尊	形容詞	歴史的仮名遣い
たふと	尊	動詞バ行五段	歴史的仮名遣い
たふれ	倒れ	動詞一段	歴史的仮名遣い
たま	給	動詞ハ行四段	歴史的仮名遣い
たま	賜	動詞ハ行四段	歴史的仮名遣い
たまは	賜	動詞ラ行五段	歴史的仮名遣い
たゆた	たゆた	動詞ハ行四段	歴史的仮名遣い
たゆた	揺蕩	動詞ハ行四段	歴史的仮名遣い,熟字訓
たを	手折	動詞ラ行五段	歴史的仮名遣い
たをやか	たをやか	名詞形動	歴史的仮名遣い
たをやめ	手弱女	名詞	歴史的仮名遣い
たんあ	丹堊	名詞	慣用音（堊）
たんあく	丹堊	名詞
たんがん	嘆願	名詞サ変	同音の漢字による書きかえ（嘆）
たんがん	歎願	名詞サ変
だんき	暖気	名詞	慣用読み
たんぐゎん	嘆願	名詞サ変	詩韻,同音の漢字による書きかえ（嘆）
たんぐゎん	歎願	名詞サ変	詩韻
だんこ	断乎	名詞形動
だんこ	断固	名詞形動	同音の漢字による書きかえ（固）
だんさい	断截	名詞サ変	慣用音（截）
だんせつ	断截	名詞サ変
だんばう	暖房	名詞	詩韻,同音の漢字による書きかえ（暖）
だんばう	煖房	名詞	詩韻
だんぼう	暖房	名詞	同音の漢字による書きかえ（暖）
だんぼう	煖房	名詞
たんよく	貪欲	名詞形動
ぢいさん	ぢいさん	名詞	歴史的仮名遣い
ちうくゎ	肘窩	名詞	詩韻
ちうせむ	抽選	名詞サ変	広韻,同音の漢字による書きかえ（選）
ちうせむ	抽籤	名詞サ変	広韻
ちうせん	抽選	名詞サ変	詩韻,同音の漢字による書きかえ（選）
ちうせん	抽籤	名詞サ変	詩韻
ちえ	知恵	名詞	同音の漢字による書きかえ
ちえ	智慧	名詞
ちが	違	動詞ハ行四段	歴史的仮名遣い
ちくてん	逐電	名詞サ変
ちくでん	逐電	名詞サ変	呉音（電）
ぢしん	地震	名詞	詩韻
ちちゅまく	蜘蛛膜	名詞
ちひさ	小さ	形容詞	歴史的仮名遣い
ちひさげ	小さげ	名詞形動	歴史的仮名遣い
ちひさな	小さな	連体詞	歴史的仮名遣い
ちゃうど	丁度	名詞	詩韻
ぢゃな	ぢゃな	形容詞	歴史的仮名遣い,「ではない」の転
ぢゅうえう	重要	名詞形動	詩韻
ちゅうしゃく	注釈	名詞サ変	同音の漢字による書きかえ（注）,慣用音（注）
ちゅうしゃく	註釈	名詞サ変
ちゅうせん	抽選	名詞サ変	同音の漢字による書きかえ（選）
ちゅうせん	抽籤	名詞サ変
ちゅうとう	偸盗	名詞	慣用音（偸）
ちょうかん	鳥観	名詞サ変	同音の漢字による書きかえ（観）
ちょうかん	鳥瞰	名詞サ変
ぢょし	女子	名詞	詩韻
ぢょじ	女児	名詞	詩韻
ぢょせい	女性	名詞	詩韻
ちゑ	知恵	名詞	詩韻
ちゑ	智慧	名詞	詩韻
ちんでん	沈殿	名詞サ変	同音の漢字による書きかえ（殿）
ちんでん	沈澱	名詞サ変
つか	遣	動詞ハ行四段	歴史的仮名遣い
づか	遣	動詞ハ行四段	歴史的仮名遣い,「つかふ」の有声化
つか	使	動詞ハ行四段	歴史的仮名遣い
づか	使	動詞ハ行四段	歴史的仮名遣い,「つかふ」の有声化
つかっちゃ	使っちゃ	動詞ハ行四段	歴史的仮名遣い,「使ってしまふ」の転
つかは	遣は	動詞サ行五段	歴史的仮名遣い
つかへ	使へ	動詞一段	歴史的仮名遣い
つきそ	付き添	動詞ハ行四段	歴史的仮名遣い
つぐな	償	動詞ハ行四段	歴史的仮名遣い
つくろ	繕	動詞ハ行四段	歴史的仮名遣い
つたへ	傳へ	動詞一段	歴史的仮名遣い,旧漢字
づつ	づつ	助数詞	歴史的仮名遣い
つど	集	動詞ハ行四段	歴史的仮名遣い
づなう	頭脳	名詞	詩韻
つゑ	杖	名詞	歴史的仮名遣い
であ	出会	動詞ハ行四段	歴史的仮名遣い
ていしょく	抵触	名詞サ変	同音の漢字による書きかえ（抵）
ていしょく	牴触	名詞サ変
ていしょく	觝触	名詞サ変
ていちょう	丁重	名詞形動	同音の漢字による書きかえ（丁）
ていちょう	鄭重	名詞形動
てぃねぃ	丁寧	名詞	広韻
ていねい	丁寧	名詞形動	同音の漢字による書きかえ
ていねい	叮嚀	名詞形動
てぃねぃご	丁寧語	名詞	広韻
ていはく	停泊	名詞サ変	同音の漢字による書きかえ（停）
ていはく	碇泊	名詞サ変
でうかぅ	条項	名詞	広韻
でうかう	条項	名詞	詩韻
てうかむ	鳥観	名詞サ変	広韻,同音の漢字による書きかえ（観）
てうかむ	鳥瞰	名詞サ変	広韻
てうかん	鳥観	名詞サ変	詩韻,同音の漢字による書きかえ（観）
てうかん	鳥瞰	名詞サ変	詩韻
でうちゅぅ	条虫	名詞	広韻,同音の漢字による書きかえ（条）
でうちゅう	条虫	名詞	詩韻,同音の漢字による書きかえ（条）
でうちゅぅ	絛虫	名詞	広韻
でうちゅう	絛虫	名詞	詩韻
でうもく	条目	名詞	詩韻
てうゑつ	超越	名詞サ変	詩韻
てきたう	適当	名詞形動	詩韻
でくは	出くは	動詞サ行五段	歴史的仮名遣い
でくは	出会	動詞サ行五段	歴史的仮名遣い
てちゃう	手帳	名詞	詩韻,同音の漢字による書きかえ（帳）
てちょう	手帖	名詞
てちょう	手帳	名詞	同音の漢字による書きかえ（帳）
でつぞう	捏造	名詞サ変
てつだ	手伝	動詞ハ行四段	歴史的仮名遣い
ててふ	手帖	名詞	詩韻
てふ	蝶	名詞	歴史的仮名遣い
でふご	畳語	名詞	詩韻
てんたう	転倒	名詞サ変	詩韻,同音の漢字による書きかえ（転）
てんたう	顛倒	名詞サ変	詩韻
てんたう	顚倒	名詞サ変	詩韻
てんてんはんそく	展転反側	名詞サ変	同音の漢字による書きかえ（展）
てんてんはんそく	輾転反側	名詞サ変
てんとう	転倒	名詞サ変	同音の漢字による書きかえ（転）
てんとう	顛倒	名詞サ変
てんとう	顚倒	名詞サ変
でんぶ	殿部	名詞	同音の漢字による書きかえ（殿）
でんぶ	臀部	名詞	慣用音（臀）
と	問	動詞ハ行四段	歴史的仮名遣い
どうがまへ	冂	名詞	歴史的仮名遣い
とうきゃう	東京	名詞	詩韻
とうきゃうと	東京都	名詞	詩韻
どうじゃう	同情	名詞サ変	詩韻
とうしゅう	踏襲	名詞サ変	同音の漢字による書きかえ（踏）
とうしゅう	蹈襲	名詞サ変
とうせん	当選	名詞サ変	同音の漢字による書きかえ（選）
とうせん	当籤	名詞サ変
とうとう	偸盗	名詞
どうどう	呶呶	名詞サ変
とうへう	投票	名詞サ変	詩韻
どえうび	土曜日	名詞	詩韻
どぜう	ドジャウ	名詞	歴史的仮名遣い,許容仮名遣
どぜう	泥鰌	名詞	詩韻,許容仮名遣
どぜう	鰌	名詞	詩韻,許容仮名遣
とぜつ	杜絶	名詞サ変
とぜつ	途絶	名詞サ変	同音の漢字による書きかえ（途）
とぢ	綴ぢ	動詞一段	歴史的仮名遣い
とぢ	閉ぢ	動詞一段	歴史的仮名遣い
どぢゃう	ドジャウ	名詞	歴史的仮名遣い
どぢゃう	泥鰌	名詞	詩韻
どぢゃう	鰌	名詞	詩韻
どど	呶呶	名詞サ変	慣用音（呶）
ととの	整	動詞ハ行四段	歴史的仮名遣い
とほ	遠	形容詞	歴史的仮名遣い
とほたふみ	遠江	名詞	歴史的仮名遣い
とむら	弔	動詞ハ行四段	歴史的仮名遣い
ともな	伴	動詞ハ行四段	歴史的仮名遣い
ともゑ	巴	名詞	歴史的仮名遣い
とらへ	捉へ	動詞一段	歴史的仮名遣い
とりあへず	とりあへず	副詞	歴史的仮名遣い
とりあへず	取り敢へず	副詞	歴史的仮名遣い
とりあへずの	とりあへずの	連体詞	歴史的仮名遣い
とりあへずの	取り敢へずの	連体詞	歴史的仮名遣い
とりつくろ	取り繕	動詞ハ行四段	歴史的仮名遣い
とりゐ	鳥居	名詞	歴史的仮名遣い
とを	十	名詞	歴史的仮名遣い
どんよく	貪欲	名詞形動	慣用音（貪）
な	爲	動詞サ行五段	旧漢字
